name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1380538.00,0.017187,None,0.00,0.000002,12,40
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1583039.00,0.018622,None,0.00,0.000001,14,40
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1807917.00,0.018906,None,0.00,0.000001,16,40
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1955965.00,0.017787,None,0.00,0.000001,18,40
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),2168954.00,0.018502,None,0.00,0.000001,20,40
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1179147.00,0.018659,None,0.00,0.000003,10,41
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1389928.00,0.018339,None,0.00,0.000003,12,41
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1582605.00,0.017482,None,0.00,0.000002,14,41
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1758961.00,0.017774,None,0.00,0.000001,16,41
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),1970164.00,0.019821,None,0.00,0.000001,18,41
instances/medium/vm1084.tsp,1084,Random Nearest Neighbor (RNN),2172858.00,0.018277,None,0.00,0.000001,20,41
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),271494.00,0.024819,None,0.00,0.000002,10,42
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),313923.00,0.025926,None,0.00,0.000001,12,42
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),356895.00,0.028315,None,0.00,0.000002,14,42
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),394336.00,0.033745,None,0.00,0.000002,16,42
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),437269.00,0.032111,None,0.00,0.000002,18,42
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),475186.00,0.025532,None,0.00,0.000001,20,42
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),263659.00,0.025117,None,0.00,0.000002,10,43
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),314135.00,0.025438,None,0.00,0.000001,12,43
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),354858.00,0.028044,None,0.00,0.000002,14,43
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),392845.00,0.026116,None,0.00,0.000002,16,43
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),433937.00,0.026158,None,0.00,0.000001,18,43
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),469547.00,0.026016,None,0.00,0.000001,20,43
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),270355.00,0.025942,None,0.00,0.000001,10,44
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),314969.00,0.025212,None,0.00,0.000001,12,44
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),350719.00,0.026780,None,0.00,0.000002,14,44
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),395026.00,0.026927,None,0.00,0.000001,16,44
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),442461.00,0.030514,None,0.00,0.000002,18,44
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),474573.00,0.034455,None,0.00,0.000003,20,44
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),269767.00,0.033614,None,0.00,0.000014,10,45
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),316117.00,0.028815,None,0.00,0.000001,12,45
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),353118.00,0.027471,None,0.00,0.000002,14,45
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),389783.00,0.027674,None,0.00,0.000001,16,45
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),437928.00,0.026192,None,0.00,0.000002,18,45
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),471637.00,0.025521,None,0.00,0.000001,20,45
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),266923.00,0.025766,None,0.00,0.000002,10,46
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),307223.00,0.024878,None,0.00,0.000002,12,46
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),346277.00,0.024950,None,0.00,0.000002,14,46
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),395293.00,0.025773,None,0.00,0.000001,16,46
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),432999.00,0.025541,None,0.00,0.000001,18,46
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),476304.00,0.026370,None,0.00,0.000002,20,46
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),262435.00,0.025625,None,0.00,0.000002,10,47
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),316975.00,0.025886,None,0.00,0.000001,12,47
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),350309.00,0.026473,None,0.00,0.000001,14,47
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),398116.00,0.026148,None,0.00,0.000002,16,47
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),432795.00,0.027330,None,0.00,0.000001,18,47
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),476765.00,0.027211,None,0.00,0.000002,20,47
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),263265.00,0.024269,None,0.00,0.000002,10,48
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),312065.00,0.025148,None,0.00,0.000001,12,48
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),350002.00,0.026050,None,0.00,0.000001,14,48
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),400020.00,0.027614,None,0.00,0.000002,16,48
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),428762.00,0.025009,None,0.00,0.000002,18,48
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),472078.00,0.025664,None,0.00,0.000000,20,48
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),261029.00,0.025391,None,0.00,0.000002,10,49
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),302619.00,0.024797,None,0.00,0.000001,12,49
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),353050.00,0.028808,None,0.00,0.000002,14,49
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),397047.00,0.027806,None,0.00,0.000002,16,49
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),438611.00,0.025758,None,0.00,0.000001,18,49
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),482095.00,0.027047,None,0.00,0.000001,20,49
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),268087.00,0.025487,None,0.00,0.000001,10,50
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),312607.00,0.027415,None,0.00,0.000002,12,50
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),340820.00,0.029132,None,0.00,0.000001,14,50
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),395826.00,0.029386,None,0.00,0.000002,16,50
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),432960.00,0.029056,None,0.00,0.000002,18,50
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),483404.00,0.029503,None,0.00,0.000001,20,50
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),273854.00,0.029113,None,0.00,0.000002,10,51
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),309825.00,0.028334,None,0.00,0.000002,12,51
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),352889.00,0.026735,None,0.00,0.000001,14,51
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),382654.00,0.025809,None,0.00,0.000002,16,51
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),430087.00,0.025285,None,0.00,0.000001,18,51
instances/medium/d1291.tsp,1291,Random Nearest Neighbor (RNN),466053.00,0.025378,None,0.00,0.000002,20,51
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2222955.00,0.056913,None,0.00,0.000001,10,52
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2558672.00,0.055811,None,0.00,0.000001,12,52
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3053185.00,0.058263,None,0.00,0.000001,14,52
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3342568.00,0.056370,None,0.00,0.000002,16,52
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3785166.00,0.056514,None,0.00,0.000002,18,52
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4025032.00,0.056583,None,0.00,0.000001,20,52
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2220500.00,0.055761,None,0.00,0.000001,10,53
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2635229.00,0.056615,None,0.00,0.000002,12,53
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2998205.00,0.060623,None,0.00,0.000002,14,53
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3338426.00,0.057970,None,0.00,0.000001,16,53
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3758050.00,0.069433,None,0.00,0.000001,18,53
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4044070.00,0.060173,None,0.00,0.000001,20,53
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2195587.00,0.055711,None,0.00,0.000001,10,54
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2657204.00,0.056108,None,0.00,0.000002,12,54
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3002951.00,0.057009,None,0.00,0.000001,14,54
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3366753.00,0.057396,None,0.00,0.000001,16,54
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3655007.00,0.057629,None,0.00,0.000002,18,54
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4066724.00,0.057283,None,0.00,0.000001,20,54
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2181105.00,0.057917,None,0.00,0.000002,10,55
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2598220.00,0.057986,None,0.00,0.000002,12,55
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2952047.00,0.057193,None,0.00,0.000002,14,55
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3275450.00,0.057498,None,0.00,0.000001,16,55
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3702961.00,0.059770,None,0.00,0.000002,18,55
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4041542.00,0.061509,None,0.00,0.000002,20,55
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2170434.00,0.059168,None,0.00,0.000003,10,56
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2517018.00,0.069431,None,0.00,0.000002,12,56
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2932851.00,0.067042,None,0.00,0.000001,14,56
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3243400.00,0.061329,None,0.00,0.000002,16,56
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3671872.00,0.058748,None,0.00,0.000002,18,56
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3997917.00,0.057140,None,0.00,0.000001,20,56
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2159267.00,0.056344,None,0.00,0.000001,10,57
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2524579.00,0.056217,None,0.00,0.000001,12,57
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2939530.00,0.058607,None,0.00,0.000001,14,57
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3332137.00,0.057891,None,0.00,0.000001,16,57
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3696423.00,0.058014,None,0.00,0.000001,18,57
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4026911.00,0.058851,None,0.00,0.000002,20,57
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2197929.00,0.054559,None,0.00,0.000001,10,58
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2637567.00,0.057462,None,0.00,0.000002,12,58
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3027224.00,0.056958,None,0.00,0.000002,14,58
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3386815.00,0.059386,None,0.00,0.000001,16,58
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3674468.00,0.057751,None,0.00,0.000001,18,58
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4009221.00,0.059029,None,0.00,0.000002,20,58
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2217948.00,0.054952,None,0.00,0.000001,10,59
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2615618.00,0.056889,None,0.00,0.000002,12,59
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2988313.00,0.056366,None,0.00,0.000002,14,59
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3307464.00,0.057582,None,0.00,0.000002,16,59
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3646581.00,0.057467,None,0.00,0.000001,18,59
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4074108.00,0.057903,None,0.00,0.000002,20,59
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2235546.00,0.057101,None,0.00,0.000001,10,60
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2583891.00,0.055754,None,0.00,0.000002,12,60
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2997059.00,0.056505,None,0.00,0.000001,14,60
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3343446.00,0.056763,None,0.00,0.000002,16,60
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3691409.00,0.057422,None,0.00,0.000001,18,60
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),4049261.00,0.061164,None,0.00,0.000001,20,60
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2205703.00,0.057622,None,0.00,0.000001,10,61
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2585614.00,0.056928,None,0.00,0.000003,12,61
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),2974651.00,0.058866,None,0.00,0.000002,14,61
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3320093.00,0.056496,None,0.00,0.000002,16,61
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3694742.00,0.058619,None,0.00,0.000002,18,61
instances/medium/rl1889.tsp,1889,Random Nearest Neighbor (RNN),3992038.00,0.060613,None,0.00,0.000001,20,61
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),321063.00,0.047188,None,0.00,0.000002,10,62
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),373928.00,0.048456,None,0.00,0.000001,12,62
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),425095.00,0.049195,None,0.00,0.000003,14,62
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),477831.00,0.049852,None,0.00,0.000002,16,62
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),531612.00,0.051208,None,0.00,0.000001,18,62
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),594166.00,0.051988,None,0.00,0.000002,20,62
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),331378.00,0.048657,None,0.00,0.000001,10,63
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),372562.00,0.057293,None,0.00,0.000002,12,63
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),432773.00,0.055141,None,0.00,0.000001,14,63
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),477383.00,0.053049,None,0.00,0.000002,16,63
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),543775.00,0.051531,None,0.00,0.000002,18,63
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),584569.00,0.051639,None,0.00,0.000002,20,63
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),326830.00,0.048458,None,0.00,0.000001,10,64
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),384287.00,0.051429,None,0.00,0.000001,12,64
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),430004.00,0.050247,None,0.00,0.000002,14,64
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),471785.00,0.051801,None,0.00,0.000001,16,64
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),537456.00,0.052250,None,0.00,0.000001,18,64
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),573961.00,0.053612,None,0.00,0.000001,20,64
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),328849.00,0.047566,None,0.00,0.000001,10,65
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),379392.00,0.049878,None,0.00,0.000001,12,65
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),434202.00,0.051357,None,0.00,0.000001,14,65
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),479131.00,0.051100,None,0.00,0.000001,16,65
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),537428.00,0.050961,None,0.00,0.000001,18,65
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),581481.00,0.050487,None,0.00,0.000002,20,65
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),331912.00,0.050572,None,0.00,0.000002,10,66
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),379829.00,0.053486,None,0.00,0.000001,12,66
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),438611.00,0.050737,None,0.00,0.000002,14,66
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),489774.00,0.052462,None,0.00,0.000002,16,66
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),533840.00,0.051525,None,0.00,0.000001,18,66
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),581990.00,0.050829,None,0.00,0.000001,20,66
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),324710.00,0.049449,None,0.00,0.000002,10,67
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),382753.00,0.044833,None,0.00,0.000002,12,67
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),426772.00,0.050088,None,0.00,0.000002,14,67
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),480494.00,0.050808,None,0.00,0.000002,16,67
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),523243.00,0.051033,None,0.00,0.000001,18,67
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),578950.00,0.050584,None,0.00,0.000002,20,67
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),326025.00,0.051343,None,0.00,0.000003,10,68
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),383830.00,0.053205,None,0.00,0.000002,12,68
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),437819.00,0.052272,None,0.00,0.000002,14,68
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),484072.00,0.051975,None,0.00,0.000001,16,68
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),541944.00,0.053502,None,0.00,0.000002,18,68
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),584616.00,0.052221,None,0.00,0.000001,20,68
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),331201.00,0.050330,None,0.00,0.000001,10,69
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),376469.00,0.046080,None,0.00,0.000002,12,69
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),430750.00,0.050696,None,0.00,0.000002,14,69
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),480955.00,0.051190,None,0.00,0.000001,16,69
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),530109.00,0.051394,None,0.00,0.000003,18,69
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),583026.00,0.051541,None,0.00,0.000001,20,69
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),329613.00,0.049557,None,0.00,0.000002,10,70
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),379862.00,0.051546,None,0.00,0.000002,12,70
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),434193.00,0.052416,None,0.00,0.000002,14,70
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),484195.00,0.051230,None,0.00,0.000001,16,70
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),534598.00,0.049800,None,0.00,0.000002,18,70
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),577157.00,0.052398,None,0.00,0.000003,20,70
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),326709.00,0.049168,None,0.00,0.000001,10,71
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),372718.00,0.050484,None,0.00,0.000002,12,71
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),418655.00,0.051045,None,0.00,0.000002,14,71
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),478140.00,0.051472,None,0.00,0.000001,16,71
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),530282.00,0.052664,None,0.00,0.000002,18,71
instances/medium/u1817.tsp,1817,Random Nearest Neighbor (RNN),580619.00,0.050995,None,0.00,0.000001,20,71
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1978060.00,0.047023,None,0.00,0.000002,10,72
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2285325.00,0.046602,None,0.00,0.000001,12,72
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2658640.00,0.048852,None,0.00,0.000001,14,72
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3073169.00,0.049345,None,0.00,0.000003,16,72
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3338367.00,0.047862,None,0.00,0.000001,18,72
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3725665.00,0.048774,None,0.00,0.000002,20,72
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1964206.00,0.047487,None,0.00,0.000003,10,73
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2304899.00,0.048908,None,0.00,0.000001,12,73
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2648278.00,0.054844,None,0.00,0.000001,14,73
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2965663.00,0.047791,None,0.00,0.000001,16,73
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3296028.00,0.047238,None,0.00,0.000002,18,73
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3713398.00,0.049434,None,0.00,0.000002,20,73
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1983692.00,0.047998,None,0.00,0.000002,10,74
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2318235.00,0.047278,None,0.00,0.000001,12,74
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2677890.00,0.047566,None,0.00,0.000001,14,74
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3032001.00,0.053621,None,0.00,0.000001,16,74
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3328522.00,0.053181,None,0.00,0.000002,18,74
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3691618.00,0.051500,None,0.00,0.000002,20,74
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1980246.00,0.047563,None,0.00,0.000002,10,75
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2325560.00,0.047691,None,0.00,0.000001,12,75
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2702866.00,0.048732,None,0.00,0.000001,14,75
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2975400.00,0.050349,None,0.00,0.000001,16,75
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3303190.00,0.048326,None,0.00,0.000001,18,75
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3706259.00,0.050780,None,0.00,0.000001,20,75
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1959807.00,0.048135,None,0.00,0.000002,10,76
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2324162.00,0.049281,None,0.00,0.000001,12,76
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2672973.00,0.048561,None,0.00,0.000002,14,76
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3072581.00,0.047705,None,0.00,0.000003,16,76
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3304811.00,0.052983,None,0.00,0.000002,18,76
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3652478.00,0.048445,None,0.00,0.000001,20,76
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1991941.00,0.047348,None,0.00,0.000002,10,77
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2291475.00,0.047810,None,0.00,0.000001,12,77
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2609572.00,0.047044,None,0.00,0.000002,14,77
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3007161.00,0.047893,None,0.00,0.000001,16,77
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3345837.00,0.048829,None,0.00,0.000002,18,77
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3720987.00,0.049543,None,0.00,0.000002,20,77
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1962979.00,0.047456,None,0.00,0.000002,10,78
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2274426.00,0.047524,None,0.00,0.000002,12,78
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2583338.00,0.047558,None,0.00,0.000002,14,78
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2959383.00,0.048119,None,0.00,0.000002,16,78
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3355193.00,0.047984,None,0.00,0.000001,18,78
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),3786704.00,0.047996,None,0.00,0.000002,20,78
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),1963160.00,0.047116,None,0.00,0.000001,10,79
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2383071.00,0.049276,None,0.00,0.000002,12,79
instances/medium/vm1748.tsp,1748,Random Nearest Neighbor (RNN),2619001.00,0.047770,None,0.00,0.000001,14,79
